2015.10.13 16:02:27;181.94;181.95;181.94;181.94;181.94756695
2015.10.13 16:02:27;181.93;181.94;181.93;181.94;181.94504463
2015.10.13 16:02:27;181.95;181.95;181.92;181.93;181.94002976
2015.10.13 16:02:27;181.94;181.94;181.93;181.94;181.94001984
2015.10.13 16:02:27;181.95;181.95;181.93;181.95;181.94334656
2015.10.13 16:02:27;181.96;181.96;181.94;181.95;181.94556437
2015.10.13 16:02:27;181.96;181.99;181.96;181.99;181.96037625
2015.10.13 16:02:27;182;182.08;182;182.08;182.00025083
2015.10.13 16:02:27;182.09;182.1;182.08;182.08;182.02683389
2015.10.13 16:02:27;182.07;182.11;182.06;182.1;182.05122259
2015.10.13 16:02:27;182.11;182.12;182.09;182.1;182.06748173
2015.10.13 16:02:27;182.11;182.13;182.08;182.13;182.08832115
2015.10.13 16:02:27;182.14;182.18;182.13;182.17;182.11554743
2015.10.13 16:02:27;182.16;182.19;182.15;182.19;182.14036496
2015.10.13 16:02:27;182.2;182.2;182.14;182.17;182.1502433
2015.10.13 16:02:27;182.18;182.18;182.13;182.15;182.1501622
2015.10.13 16:02:27;182.16;182.19;182.15;182.17;182.1567748
2015.10.13 16:02:27;182.18;182.19;182.17;182.18;182.16451653
2015.10.13 16:02:27;182.19;182.19;182.16;182.17;182.16634436
2015.10.13 16:02:27;182.16;182.18;182.16;182.17;182.1675629
2015.10.13 16:02:27;182.16;182.17;182.16;182.17;182.16837527
2015.10.13 16:02:27;182.18;182.19;182.17;182.18;182.17225018
2015.10.13 16:02:27;182.19;182.19;182.16;182.16;182.16816679
2015.10.13 16:02:27;182.17;182.19;182.16;182.17;182.16877786
2015.10.13 16:02:27;182.18;182.18;182.17;182.17;182.16918524
2015.10.13 16:02:27;182.18;182.18;182.15;182.15;182.16279016
2015.10.13 16:02:27;182.14;182.22;182.14;182.21;182.17852677
2015.10.13 16:02:27;182.22;182.24;182.22;182.23;182.19568452
2015.10.13 16:02:27;182.24;182.24;182.21;182.24;182.21045634
2015.10.13 16:02:27;182.23;182.23;182.16;182.17;182.1969709
2015.10.13 16:02:27;182.16;182.17;182.14;182.16;182.18464726
2015.10.13 16:02:27;182.15;182.17;182.14;182.17;182.17976484
2015.10.13 16:02:27;182.18;182.18;182.11;182.13;182.16317656
2015.10.13 16:02:27;182.12;182.14;182.09;182.1;182.14211771
2015.10.13 16:02:27;182.11;182.18;182.11;182.15;182.14474514
2015.10.13 16:02:27;182.16;182.21;182.16;182.17;182.15316343
2015.10.13 16:02:27;182.18;182.23;182.16;182.23;182.17877562
2015.10.13 16:02:27;182.22;182.24;182.21;182.23;182.19585041
